Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2025-03-02 23:00:00,12,25.0,1.0,32.0,1.0,-9999.0,1.0,6.4218,1.0,26.8538,1.0,33.2756,1.0,-9999.0,1.0,-9999.0,1.0,2.09417,2.5,-9999.0,1.0,251.433,1.0,80.69,1.0,640.312,1.0,0.0,1.0,-9999.0,1.0,21.954,1.0,0.043,1.0
2025-03-03 00:00:00,12,24.0,1.0,30.0,1.0,-9999.0,1.0,3.5381,1.0,20.7336,1.0,24.2717,1.0,-9999.0,1.0,-9999.0,1.0,2.03232,2.1,-9999.0,1.0,25.219,1.0,82.936,1.0,639.961,1.0,0.0,1.0,-9999.0,1.0,21.677,1.0,0.432,1.0
2025-03-03 01:00:00,12,37.0,1.0,40.0,1.0,-9999.0,1.0,5.8287,1.0,13.1269,1.0,18.9556,1.0,-9999.0,1.0,-9999.0,1.0,2.64857,2.5,-9999.0,1.0,17.296,1.0,83.862,1.0,639.385,1.0,0.0,1.0,-9999.0,1.0,21.268,1.0,0.409,1.0
2025-03-03 02:00:00,12,22.0,1.0,47.0,1.0,-9999.0,1.0,3.4483,1.0,9.3439,1.0,12.7922,1.0,-9999.0,1.0,-9999.0,1.0,3.54109,2.5,-9999.0,1.0,30.058,1.0,83.522,1.0,639.098,1.0,0.0,1.0,-9999.0,1.0,21.113,1.0,0.447,1.0
2025-03-03 03:00:00,12,19.0,1.0,32.0,1.0,-9999.0,1.0,5.2106,1.0,10.7326,1.0,15.9432,1.0,-9999.0,1.0,-9999.0,1.0,3.42421,2.5,-9999.0,1.0,23.448,1.0,84.457,1.0,638.972,1.0,0.0,1.0,-9999.0,1.0,20.68,1.0,0.59,1.0
2025-03-03 04:00:00,12,18.0,1.0,39.0,1.0,-9999.0,1.0,3.9739,1.0,8.768,1.0,12.7418,1.0,-9999.0,1.0,-9999.0,1.0,2.85989,2.5,-9999.0,1.0,22.987,1.0,85.033,1.0,639.08,1.0,0.0,1.0,-9999.0,1.0,20.4,1.0,0.505,1.0
2025-03-03 05:00:00,12,19.0,1.0,39.0,1.0,-9999.0,1.0,6.2647,1.0,12.1283,1.0,18.393,1.0,-9999.0,1.0,-9999.0,1.0,2.63244,2.5,-9999.0,1.0,22.594,1.0,85.135,1.0,639.509,1.0,0.0,1.0,-9999.0,1.0,20.31,1.0,0.606,1.0
2025-03-03 06:00:00,12,31.0,1.0,39.0,1.0,-9999.0,1.0,18.3825,1.0,20.767,1.0,39.1496,1.0,-9999.0,1.0,-9999.0,1.0,2.70236,2.5,-9999.0,1.0,22.069,1.0,85.176,1.0,639.897,1.0,0.0,1.0,-9999.0,1.0,20.189,1.0,0.648,1.0
2025-03-03 07:00:00,12,40.0,1.0,48.0,1.0,-9999.0,1.0,31.4562,1.0,19.9247,1.0,51.3809,1.0,-9999.0,1.0,-9999.0,1.0,3.07184,2.5,-9999.0,1.0,29.566,1.0,84.032,1.0,640.527,1.0,0.0,1.0,-9999.0,1.0,20.578,1.0,0.621,1.0
2025-03-03 08:00:00,12,35.0,1.0,58.0,1.0,-9999.0,1.0,46.4197,1.0,24.1408,1.0,70.5605,1.0,-9999.0,1.0,-9999.0,1.0,3.62439,2.5,-9999.0,1.0,26.89,1.0,74.854,1.0,640.793,1.0,0.0,1.0,-9999.0,1.0,22.673,1.0,0.608,1.0
2025-03-03 09:00:00,12,35.0,1.0,52.0,1.0,-9999.0,1.0,32.9359,1.0,20.3857,1.0,53.3217,1.0,-9999.0,1.0,-9999.0,1.0,3.54152,2.5,-9999.0,1.0,7.89,1.0,65.697,1.0,640.643,1.0,0.0,1.0,-9999.0,1.0,24.762,1.0,0.346,1.0
2025-03-03 10:00:00,12,28.0,1.0,42.0,1.0,-9999.0,1.0,26.7854,1.0,20.8037,1.0,47.5891,1.0,-9999.0,1.0,-9999.0,1.0,2.57195,2.5,-9999.0,1.0,28.365,1.0,60.077,1.0,640.481,1.0,0.0,1.0,-9999.0,1.0,26.15,1.0,0.3,1.0
2025-03-03 11:00:00,12,22.0,1.0,985.0,4.2985,-9999.0,1.0,20.5654,1.0,19.5035,1.0,40.0689,1.0,-9999.0,1.0,-9999.0,1.0,1.8785,2.5,-9999.0,1.0,317.389,1.0,56.332,1.0,639.847,1.0,0.0,1.0,-9999.0,1.0,27.425,1.0,0.282,1.0
2025-03-03 12:00:00,12,32.0,1.0,68.0,1.0,-9999.0,1.0,9.6693,1.0,15.5496,1.0,25.2189,1.0,-9999.0,1.0,-9999.0,1.0,1.73667,2.5,-9999.0,1.0,9.841,1.0,55.476,1.0,639.072,1.0,0.0,1.0,-9999.0,1.0,27.876,1.0,0.514,1.0
2025-03-03 13:00:00,12,17.0,1.0,48.0,1.0,-9999.0,1.0,13.7384,1.0,24.2912,1.0,38.0296,1.0,-9999.0,1.0,-9999.0,1.0,1.46487,2.5,-9999.0,1.0,15.171,1.0,53.217,1.0,638.153,1.0,0.0,1.0,-9999.0,1.0,29.466,1.0,0.72,1.0
2025-03-03 14:00:00,12,32.0,1.0,47.0,1.0,-9999.0,1.0,10.628,1.0,17.6782,1.0,28.3062,1.0,-9999.0,1.0,-9999.0,1.0,1.85633,2.5,-9999.0,1.0,31.312,1.0,55.934,1.0,637.405,1.0,0.0,1.0,-9999.0,1.0,29.066,1.0,0.549,1.0
2025-03-03 15:00:00,12,21.0,1.0,49.0,1.0,-9999.0,1.0,18.3333,1.0,22.8776,1.0,41.211,1.0,-9999.0,1.0,-9999.0,1.0,2.06619,2.5,-9999.0,1.0,135.773,1.0,62.275,1.0,637.095,1.0,0.48,1.0,-9999.0,1.0,27.865,1.0,0.184,1.0
2025-03-03 16:00:00,12,27.0,1.0,39.0,1.0,-9999.0,1.0,19.5851,1.0,21.9011,1.0,41.4862,1.0,-9999.0,1.0,-9999.0,1.0,2.1509,2.5,-9999.0,1.0,197.232,1.0,90.465,1.0,638.006,1.0,1.57,1.0,-9999.0,1.0,20.651,1.0,0.813,1.0
2025-03-03 17:00:00,12,9.0,1.0,25.0,1.0,-9999.0,1.0,11.5471,1.0,32.8724,1.0,44.4195,1.0,-9999.0,1.0,-9999.0,1.0,1.81572,2.5,-9999.0,1.0,182.658,1.0,90.9,1.0,638.651,1.0,0.11,1.0,-9999.0,1.0,19.827,1.0,0.34,1.0
2025-03-03 18:00:00,12,25.0,1.0,35.0,1.0,-9999.0,1.0,20.5845,1.0,38.531,1.0,59.1155,1.0,-9999.0,1.0,-9999.0,1.0,1.58018,2.5,-9999.0,1.0,213.711,1.0,89.841,1.0,638.976,1.0,0.0,1.0,-9999.0,1.0,20.436,1.0,0.368,1.0
2025-03-03 19:00:00,12,26.0,1.0,38.0,1.0,-9999.0,1.0,36.883,1.0,43.0438,1.0,79.9268,1.0,-9999.0,1.0,-9999.0,1.0,2.0113,2.5,-9999.0,1.0,218.795,1.0,88.571,1.0,639.578,1.0,0.0,1.0,-9999.0,1.0,20.643,1.0,0.27,1.0
2025-03-03 20:00:00,12,26.0,1.0,41.0,1.0,-9999.0,1.0,32.0552,1.0,39.0542,1.0,71.1094,1.0,-9999.0,1.0,-9999.0,1.0,2.2158,2.5,-9999.0,1.0,207.395,1.0,88.131,1.0,640.106,1.0,0.0,1.0,-9999.0,1.0,20.674,1.0,0.314,1.0
2025-03-03 21:00:00,12,43.0,1.0,52.0,1.0,-9999.0,1.0,52.3072,1.0,38.3694,1.0,90.6767,1.0,-9999.0,1.0,-9999.0,1.0,3.75604,2.5,-9999.0,1.0,215.429,1.0,87.294,1.0,640.548,1.0,0.0,1.0,-9999.0,1.0,20.866,1.0,0.548,1.0
2025-03-03 22:00:00,12,35.0,1.0,56.0,1.0,-9999.0,1.0,59.941,1.0,34.0671,1.0,94.0081,1.0,-9999.0,1.0,-9999.0,1.0,4.17126,2.5,-9999.0,1.0,208.289,1.0,86.546,1.0,640.93,1.0,0.0,1.0,-9999.0,1.0,20.793,1.0,0.415,1.0
2025-03-03 23:00:00,12,40.0,1.0,46.0,1.0,-9999.0,1.0,49.2147,1.0,28.8156,1.0,78.0303,1.0,-9999.0,1.0,-9999.0,1.0,4.3227,2.5,-9999.0,1.0,200.141,1.0,85.963,1.0,640.876,1.0,0.03,1.0,-9999.0,1.0,20.834,1.0,0.336,1.0
2025-03-04 00:00:00,12,35.0,1.0,51.0,1.0,-9999.0,1.0,46.1908,1.0,25.4947,1.0,71.6854,1.0,-9999.0,1.0,-9999.0,1.0,4.14065,2.1,-9999.0,1.0,216.366,1.0,88.003,1.0,640.389,1.0,0.02,1.0,-9999.0,1.0,20.402,1.0,0.162,1.0
2025-03-04 01:00:00,12,40.0,1.0,54.0,1.0,-9999.0,1.0,28.4858,1.0,24.5686,1.0,53.0544,1.0,-9999.0,1.0,-9999.0,1.0,3.53317,2.5,-9999.0,1.0,13.567,1.0,88.824,1.0,639.778,1.0,0.11,1.0,-9999.0,1.0,20.344,1.0,0.171,1.0
2025-03-04 02:00:00,12,34.0,1.0,40.0,1.0,-9999.0,1.0,8.9525,1.0,20.1583,1.0,29.1109,1.0,-9999.0,1.0,-9999.0,1.0,3.23594,2.5,-9999.0,1.0,19.56,1.0,89.074,1.0,639.433,1.0,0.0,1.0,-9999.0,1.0,19.56,1.0,0.423,1.0
2025-03-04 03:00:00,12,19.0,1.0,30.0,1.0,-9999.0,1.0,1.9951,1.0,6.6737,1.0,8.6688,1.0,-9999.0,1.0,-9999.0,1.0,1.86742,2.5,-9999.0,1.0,24.76,1.0,88.039,1.0,639.564,1.0,0.0,1.0,-9999.0,1.0,19.424,1.0,0.217,1.0
2025-03-04 04:00:00,12,16.0,1.0,28.0,1.0,-9999.0,1.0,1.6293,1.0,10.1217,1.0,11.751,1.0,-9999.0,1.0,-9999.0,1.0,1.50649,2.5,-9999.0,1.0,28.226,1.0,87.506,1.0,639.697,1.0,0.0,1.0,-9999.0,1.0,19.662,1.0,0.3,1.0
2025-03-04 05:00:00,12,34.0,1.0,42.0,1.0,-9999.0,1.0,5.5867,1.0,16.4015,1.0,21.9882,1.0,-9999.0,1.0,-9999.0,1.0,1.87739,2.5,-9999.0,1.0,56.777,1.0,86.576,1.0,639.834,1.0,0.0,1.0,-9999.0,1.0,19.796,1.0,0.12,1.0
2025-03-04 06:00:00,12,31.0,1.0,49.0,1.0,-9999.0,1.0,25.4508,1.0,22.2394,1.0,47.6902,1.0,-9999.0,1.0,-9999.0,1.0,2.76274,2.5,-9999.0,1.0,31.243,1.0,87.167,1.0,640.073,1.0,0.0,1.0,-9999.0,1.0,19.603,1.0,0.087,1.0
2025-03-04 07:00:00,12,36.0,1.0,58.0,1.0,-9999.0,1.0,65.4718,1.0,26.8776,1.0,92.3494,1.0,-9999.0,1.0,-9999.0,1.0,7.84211,2.5,-9999.0,1.0,241.422,1.0,86.802,1.0,640.596,1.0,0.0,1.0,-9999.0,1.0,19.965,1.0,0.112,1.0
2025-03-04 08:00:00,12,54.0,1.0,78.0,1.0,-9999.0,1.0,89.7942,1.0,30.9629,1.0,120.757,1.0,-9999.0,1.0,-9999.0,1.0,8.63125,2.5,-9999.0,1.0,341.697,1.0,81.254,1.0,641.093,1.0,0.0,1.0,-9999.0,1.0,21.703,1.0,0.112,1.0
