Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2025-05-01 10:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,17.7874,1.0,24.9545,1.0,42.7419,1.0,-9999.0,1.0,-9999.0,1.0,2.59715,2.5,-9999.0,1.0,22.367,1.0,78.008,1.0,641.264,1.0,0.01,1.0,-9999.0,1.0,23.508,1.0,0.705,1.0
2025-05-01 11:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,16.3343,1.0,20.4558,1.0,36.7901,1.0,-9999.0,1.0,-9999.0,1.0,5.59469,2.5,-9999.0,1.0,36.981,1.0,74.402,1.0,640.909,1.0,0.06,1.0,-9999.0,1.0,24.062,1.0,0.094,1.0
2025-05-01 12:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,10.9676,1.0,17.4412,1.0,28.4087,1.0,-9999.0,1.0,-9999.0,1.0,2.96332,2.5,-9999.0,1.0,30.2,1.0,75.045,1.0,640.191,1.0,0.0,1.0,-9999.0,1.0,24.461,1.0,0.764,1.0
2025-05-01 13:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,12.1745,1.0,16.0132,1.0,28.1876,1.0,-9999.0,1.0,-9999.0,1.0,3.14104,2.5,-9999.0,1.0,39.258,1.0,79.707,1.0,639.344,1.0,1.65,1.0,-9999.0,1.0,23.656,1.0,0.637,1.0
2025-05-01 14:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,13.3573,1.0,15.5498,1.0,28.9071,1.0,-9999.0,1.0,-9999.0,1.0,2.3347,2.5,-9999.0,1.0,15.854,1.0,92.419,1.0,639.003,1.0,0.45,1.0,-9999.0,1.0,21.17,1.0,0.126,1.0
2025-05-01 15:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,12.379,1.0,20.9035,1.0,33.2825,1.0,-9999.0,1.0,-9999.0,1.0,1.29149,2.5,-9999.0,1.0,29.732,1.0,87.913,1.0,638.769,1.0,0.02,1.0,-9999.0,1.0,22.204,1.0,0.41,1.0
2025-05-01 16:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,10.8193,1.0,15.4701,1.0,26.2895,1.0,-9999.0,1.0,-9999.0,1.0,1.54286,2.5,-9999.0,1.0,10.63,1.0,82.802,1.0,638.451,1.0,0.0,1.0,-9999.0,1.0,22.923,1.0,0.184,1.0
2025-05-01 17:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,9.3665,1.0,16.562,1.0,25.9284,1.0,-9999.0,1.0,-9999.0,1.0,1.03803,2.5,-9999.0,1.0,232.34,1.0,83.305,1.0,638.758,1.0,0.0,1.0,-9999.0,1.0,22.615,1.0,0.097,1.0
2025-05-01 18:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,8.5184,1.0,21.651,1.0,30.1693,1.0,-9999.0,1.0,-9999.0,1.0,1.32753,2.5,-9999.0,1.0,209.23,1.0,86.744,1.0,639.125,1.0,0.0,1.0,-9999.0,1.0,21.143,1.0,0.434,1.0
2025-05-01 19:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,5.4235,1.0,24.9217,1.0,30.3452,1.0,-9999.0,1.0,-9999.0,1.0,0.987385,2.5,-9999.0,1.0,207.949,1.0,88.613,1.0,639.65,1.0,0.0,1.0,-9999.0,1.0,20.847,1.0,0.381,1.0
2025-05-01 20:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,13.1654,1.0,31.3512,1.0,44.5166,1.0,-9999.0,1.0,-9999.0,1.0,1.60751,2.5,-9999.0,1.0,234.987,1.0,89.282,1.0,640.185,1.0,0.0,1.0,-9999.0,1.0,20.533,1.0,0.106,1.0
2025-05-01 21:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,26.8898,1.0,29.2388,1.0,56.1286,1.0,-9999.0,1.0,-9999.0,1.0,2.36048,2.5,-9999.0,1.0,208.701,1.0,90.408,1.0,640.432,1.0,0.0,1.0,-9999.0,1.0,20.31,1.0,0.114,1.0
2025-05-01 22:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,52.007,1.0,25.5121,1.0,77.5191,1.0,-9999.0,1.0,-9999.0,1.0,2.6897,2.5,-9999.0,1.0,193.302,1.0,89.923,1.0,640.786,1.0,0.0,1.0,-9999.0,1.0,20.495,1.0,0.266,1.0
2025-05-01 23:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,75.7263,2.3,21.787,1.0,97.5133,2.3,-9999.0,1.0,-9999.0,1.0,3.73645,2.5,-9999.0,1.0,1.772,1.0,91.171,1.0,640.702,1.0,0.0,1.0,-9999.0,1.0,20.476,1.0,0.152,1.0
2025-05-02 00:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,54.6553,2.3,18.148,1.0,72.8034,2.3,-9999.0,1.0,-9999.0,1.0,4.05633,2.1,-9999.0,1.0,22.287,1.0,92.456,1.0,640.413,1.0,0.0,1.0,-9999.0,1.0,20.309,1.0,0.269,1.0
2025-05-02 01:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,17.5723,1.0,14.6629,1.0,32.2352,1.0,-9999.0,1.0,-9999.0,1.0,3.6421,2.5,-9999.0,1.0,24.977,1.0,93.911,1.0,639.903,1.0,0.0,1.0,-9999.0,1.0,19.944,1.0,0.222,1.0
2025-05-02 02:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,12.6668,1.0,13.1708,1.0,25.8376,1.0,-9999.0,1.0,-9999.0,1.0,3.16994,2.5,-9999.0,1.0,19.705,1.0,94.063,1.0,639.586,1.0,0.01,1.0,-9999.0,1.0,19.802,1.0,0.268,1.0
2025-05-02 03:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,9.1764,1.0,10.9218,1.0,20.0982,1.0,-9999.0,1.0,-9999.0,1.0,2.74403,2.5,-9999.0,1.0,352.885,1.0,94.082,1.0,639.303,1.0,0.0,1.0,-9999.0,1.0,19.657,1.0,0.286,1.0
2025-05-02 04:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,7.9625,1.0,10.8226,1.0,18.785,1.0,-9999.0,1.0,-9999.0,1.0,2.76595,2.5,-9999.0,1.0,46.135,1.0,94.08,1.0,639.61,1.0,0.04,1.0,-9999.0,1.0,19.583,1.0,0.353,1.0
2025-05-02 05:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,19.0799,1.0,13.0727,1.0,32.1526,1.0,-9999.0,1.0,-9999.0,1.0,4.30033,2.5,-9999.0,1.0,38.797,1.0,94.672,1.0,639.869,1.0,0.0,1.0,-9999.0,1.0,19.414,1.0,0.522,1.0
2025-05-02 06:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,28.0803,1.0,13.7813,1.0,41.8616,1.0,-9999.0,1.0,-9999.0,1.0,3.13652,2.5,-9999.0,1.0,42.111,1.0,93.078,1.0,640.358,1.0,0.0,1.0,-9999.0,1.0,19.717,1.0,0.434,1.0
2025-05-02 07:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,50.7164,1.0,16.6561,1.0,67.3725,1.0,-9999.0,1.0,-9999.0,1.0,3.24602,2.5,-9999.0,1.0,31.251,1.0,91.336,1.0,641.01,1.0,0.0,1.0,-9999.0,1.0,20.128,1.0,0.469,1.0
2025-05-02 08:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,64.6294,1.0,19.0295,1.0,83.6589,1.0,-9999.0,1.0,-9999.0,1.0,3.2474,2.5,-9999.0,1.0,30.465,1.0,88.745,1.0,641.598,1.0,0.01,1.0,-9999.0,1.0,20.69,1.0,0.591,1.0
2025-05-02 09:00:00,12,31.0,1.0,62.0,1.0,-9999.0,1.0,57.5172,1.0,19.635,1.0,77.1522,1.0,-9999.0,1.0,-9999.0,1.0,3.35521,2.5,-9999.0,1.0,43.696,1.0,82.216,1.0,641.52,1.0,0.0,1.0,-9999.0,1.0,22.309,1.0,0.354,1.0
2025-05-02 10:00:00,12,34.0,1.0,36.0,1.0,-9999.0,1.0,44.5882,1.0,20.9933,1.0,65.5815,1.0,-9999.0,1.0,-9999.0,1.0,3.47854,2.5,-9999.0,1.0,110.916,1.0,74.248,1.0,641.13,1.0,0.0,1.0,-9999.0,1.0,24.134,1.0,0.149,1.0
2025-05-02 11:00:00,12,36.0,1.0,44.0,1.0,-9999.0,1.0,35.4105,1.0,35.3752,1.0,70.7857,1.0,-9999.0,1.0,-9999.0,1.0,1.80783,2.5,-9999.0,1.0,94.211,1.0,69.051,1.0,640.749,1.0,0.09,1.0,-9999.0,1.0,25.261,1.0,0.171,1.0
2025-05-02 12:00:00,12,15.0,1.0,31.0,1.0,-9999.0,1.0,17.9264,1.0,25.6657,1.0,43.5921,1.0,-9999.0,1.0,-9999.0,1.0,0.832173,2.5,-9999.0,1.0,182.268,1.0,84.598,1.0,640.379,1.0,1.2,1.0,-9999.0,1.0,22.409,1.0,0.28,1.0
2025-05-02 13:00:00,12,17.0,1.0,27.0,1.0,-9999.0,1.0,17.4105,1.0,28.508,1.0,45.9186,1.0,-9999.0,1.0,-9999.0,1.0,0.836906,2.5,-9999.0,1.0,141.121,1.0,86.948,1.0,639.751,1.0,0.15,1.0,-9999.0,1.0,21.754,1.0,0.066,1.0
2025-05-02 14:00:00,12,26.0,1.0,32.0,1.0,-9999.0,1.0,18.0308,1.0,29.9694,1.0,48.0002,1.0,-9999.0,1.0,-9999.0,1.0,1.07303,2.5,-9999.0,1.0,49.683,1.0,75.938,1.0,639.078,1.0,0.0,1.0,-9999.0,1.0,24.162,1.0,0.13,1.0
2025-05-02 15:00:00,12,24.0,1.0,38.0,1.0,-9999.0,1.0,16.6781,1.0,29.7138,1.0,46.3919,1.0,-9999.0,1.0,-9999.0,1.0,0.788947,2.5,-9999.0,1.0,23.154,1.0,70.294,1.0,638.592,1.0,0.0,1.0,-9999.0,1.0,25.354,1.0,0.472,1.0
2025-05-02 16:00:00,12,12.0,1.0,36.0,1.0,-9999.0,1.0,14.5471,1.0,29.8125,1.0,44.3596,1.0,-9999.0,1.0,-9999.0,1.0,2.20505,2.5,-9999.0,1.0,112.327,1.0,75.267,1.0,638.661,1.0,0.16,1.0,-9999.0,1.0,24.138,1.0,0.224,1.0
2025-05-02 17:00:00,12,22.0,1.0,30.0,1.0,-9999.0,1.0,19.9297,1.0,35.9596,1.0,55.8893,1.0,-9999.0,1.0,-9999.0,1.0,1.97368,2.5,-9999.0,1.0,156.645,1.0,82.586,1.0,638.944,1.0,0.09,1.0,-9999.0,1.0,22.028,1.0,0.232,1.0
2025-05-02 18:00:00,12,19.0,1.0,33.0,1.0,-9999.0,1.0,23.0395,1.0,30.1101,1.0,53.1496,1.0,-9999.0,1.0,-9999.0,1.0,0.963199,2.5,-9999.0,1.0,38.854,1.0,86.208,1.0,639.594,1.0,0.0,1.0,-9999.0,1.0,21.921,1.0,0.459,1.0
2025-05-02 19:00:00,12,27.0,1.0,43.0,1.0,-9999.0,1.0,49.5465,1.0,27.4369,1.0,76.9834,1.0,-9999.0,1.0,-9999.0,1.0,1.81529,2.5,-9999.0,1.0,19.167,1.0,87.517,1.0,640.167,1.0,0.0,1.0,-9999.0,1.0,21.55,1.0,0.572,1.0
2025-05-02 20:00:00,12,30.0,1.0,55.0,1.0,-9999.0,1.0,53.077,1.0,23.1905,1.0,76.2674,1.0,-9999.0,1.0,-9999.0,1.0,1.72458,2.5,-9999.0,1.0,23.974,1.0,88.667,1.0,640.675,1.0,0.08,1.0,-9999.0,1.0,21.176,1.0,0.385,1.0
2025-05-02 21:00:00,12,39.0,1.0,46.0,1.0,-9999.0,1.0,43.1327,1.0,21.6508,1.0,64.7835,1.0,-9999.0,1.0,-9999.0,1.0,4.20495,2.5,-9999.0,1.0,272.58,1.0,91.357,1.0,641.068,1.0,0.0,1.0,-9999.0,1.0,20.631,1.0,0.028,1.0
2025-05-02 22:00:00,12,37.0,1.0,54.0,1.0,-9999.0,1.0,59.3821,1.0,21.7165,1.0,81.0986,1.0,-9999.0,1.0,-9999.0,1.0,3.09139,2.5,-9999.0,1.0,191.345,1.0,90.3,1.0,641.209,1.0,0.0,1.0,-9999.0,1.0,20.681,1.0,0.267,1.0
2025-05-02 23:00:00,12,23.0,1.0,31.0,1.0,-9999.0,1.0,41.4075,1.0,22.236,1.0,63.6434,1.0,-9999.0,1.0,-9999.0,1.0,2.59866,2.5,-9999.0,1.0,1.897,1.0,93.052,1.0,640.978,1.0,0.4,1.0,-9999.0,1.0,20.333,1.0,0.149,1.0
2025-05-03 00:00:00,12,47.0,1.0,66.0,1.0,-9999.0,1.0,67.3286,2.3,22.3244,1.0,89.653,2.3,-9999.0,1.0,-9999.0,1.0,3.61663,2.1,-9999.0,1.0,244.76,1.0,96.007,1.0,640.636,1.0,0.08,1.0,-9999.0,1.0,19.61,1.0,0.091,1.0
2025-05-03 01:00:00,12,36.0,1.0,56.0,1.0,-9999.0,1.0,94.6109,2.3,17.7028,1.0,112.314,2.3,-9999.0,1.0,-9999.0,1.0,5.93574,2.5,-9999.0,1.0,192.122,1.0,95.431,1.0,640.451,1.0,0.13,1.0,-9999.0,1.0,19.428,1.0,0.082,1.0
2025-05-03 02:00:00,12,21.0,1.0,40.0,1.0,-9999.0,1.0,51.0206,2.3,14.4451,1.0,65.4657,2.3,-9999.0,1.0,-9999.0,1.0,4.02227,2.5,-9999.0,1.0,223.547,1.0,97.098,1.0,639.676,1.0,0.19,1.0,-9999.0,1.0,19.154,1.0,0.05,1.0
2025-05-03 03:00:00,12,23.0,1.0,37.0,1.0,-9999.0,1.0,51.146,2.3,15.0235,1.0,66.1695,1.0,-9999.0,1.0,-9999.0,1.0,2.4888,2.5,-9999.0,1.0,33.267,1.0,96.956,1.0,639.611,1.0,0.04,1.0,-9999.0,1.0,19.181,1.0,0.038,1.0
2025-05-03 04:00:00,12,27.0,1.0,48.0,1.0,-9999.0,1.0,51.8444,2.3,15.8199,1.0,67.6643,2.3,-9999.0,1.0,-9999.0,1.0,3.94545,2.5,-9999.0,1.0,197.03,1.0,96.794,1.0,639.676,1.0,0.01,1.0,-9999.0,1.0,19.196,1.0,0.055,1.0
2025-05-03 05:00:00,12,35.0,1.0,52.0,1.0,-9999.0,1.0,82.7301,2.3,17.3395,1.0,100.07,2.3,-9999.0,1.0,-9999.0,1.0,4.78423,2.5,-9999.0,1.0,298.721,1.0,97.106,1.0,639.869,1.0,0.02,1.0,-9999.0,1.0,19.198,1.0,0.009,1.0
2025-05-03 06:00:00,12,37.0,1.0,52.0,1.0,-9999.0,1.0,110.301,2.2,16.8481,1.0,127.149,2.2,-9999.0,1.0,-9999.0,1.0,4.42644,2.5,-9999.0,1.0,37.582,1.0,95.558,1.0,640.586,1.0,0.0,1.0,-9999.0,1.0,19.547,1.0,0.266,1.0
2025-05-03 07:00:00,12,38.0,1.0,48.0,1.0,-9999.0,1.0,106.431,1.0,17.8014,1.0,124.232,2.2,-9999.0,1.0,-9999.0,1.0,5.58569,2.5,-9999.0,1.0,26.759,1.0,93.344,1.0,641.363,1.0,0.0,1.0,-9999.0,1.0,20.113,1.0,0.339,1.0
2025-05-03 08:00:00,12,37.0,1.0,65.0,1.0,-9999.0,1.0,52.3592,1.0,14.6671,1.0,67.0263,1.0,-9999.0,1.0,-9999.0,1.0,6.06575,2.5,-9999.0,1.0,38.279,1.0,89.031,1.0,641.958,1.0,0.0,1.0,-9999.0,1.0,21.373,1.0,0.334,1.0
2025-05-03 09:00:00,12,52.0,1.0,77.0,1.0,-9999.0,1.0,64.4041,1.0,21.2889,1.0,85.693,1.0,-9999.0,1.0,-9999.0,1.0,5.63003,2.5,-9999.0,1.0,31.874,1.0,81.408,1.0,642.152,1.0,0.0,1.0,-9999.0,1.0,22.999,1.0,0.532,1.0
2025-05-03 10:00:00,12,17.0,1.0,49.0,1.0,-9999.0,1.0,41.133,1.0,18.7083,1.0,59.8413,1.0,-9999.0,1.0,-9999.0,1.0,3.34416,2.5,-9999.0,1.0,30.014,1.0,77.584,1.0,641.894,1.0,0.0,1.0,-9999.0,1.0,23.724,1.0,0.788,1.0
2025-05-03 11:00:00,12,23.0,1.0,52.0,1.0,-9999.0,1.0,32.6508,1.0,19.3559,1.0,52.0067,1.0,-9999.0,1.0,-9999.0,1.0,2.5736,2.5,-9999.0,1.0,37.231,1.0,72.072,1.0,641.542,1.0,0.0,1.0,-9999.0,1.0,24.675,1.0,0.764,1.0
2025-05-03 12:00:00,12,22.0,1.0,49.0,1.0,-9999.0,1.0,33.3086,2.3,20.7508,1.0,54.0594,1.0,-9999.0,1.0,-9999.0,1.0,1.8851,2.5,-9999.0,1.0,34.857,1.0,68.685,1.0,640.884,1.0,0.0,1.0,-9999.0,1.0,25.522,1.0,0.827,1.0
2025-05-03 13:00:00,12,21.0,1.0,52.0,1.0,-9999.0,1.0,36.6528,2.3,23.8997,1.0,60.5525,1.0,-9999.0,1.0,-9999.0,1.0,2.12612,2.5,-9999.0,1.0,23.646,1.0,62.252,1.0,639.449,1.0,0.0,1.0,-9999.0,1.0,27.079,1.0,0.669,1.0
2025-05-03 14:00:00,12,16.0,1.0,35.0,1.0,-9999.0,1.0,22.709,1.0,22.9974,1.0,45.7064,1.0,-9999.0,1.0,-9999.0,1.0,1.86281,2.5,-9999.0,1.0,222.214,1.0,58.648,1.0,638.334,1.0,0.0,1.0,-9999.0,1.0,28.037,1.0,0.118,1.0
2025-05-03 15:00:00,12,16.0,1.0,29.0,1.0,-9999.0,1.0,10.6431,1.0,15.3303,1.0,25.9734,1.0,-9999.0,1.0,-9999.0,1.0,1.62984,2.5,-9999.0,1.0,16.958,1.0,56.07,1.0,637.764,1.0,0.0,1.0,-9999.0,1.0,29.099,1.0,0.375,1.0
2025-05-03 16:00:00,12,17.0,1.0,28.0,1.0,-9999.0,1.0,11.4918,1.0,21.5642,1.0,33.0561,1.0,-9999.0,1.0,-9999.0,1.0,1.84432,2.5,-9999.0,1.0,15.983,1.0,57.064,1.0,637.916,1.0,0.0,1.0,-9999.0,1.0,28.504,1.0,0.578,1.0
2025-05-03 17:00:00,12,16.0,1.0,41.0,1.0,-9999.0,1.0,21.5004,1.0,28.3404,1.0,49.8408,1.0,-9999.0,1.0,-9999.0,1.0,2.12102,2.5,-9999.0,1.0,79.733,1.0,64.016,1.0,638.261,1.0,0.0,1.0,-9999.0,1.0,26.746,1.0,0.2,1.0
2025-05-03 18:00:00,12,16.0,1.0,42.0,1.0,-9999.0,1.0,38.2328,1.0,31.1066,1.0,69.3393,1.0,-9999.0,1.0,-9999.0,1.0,2.87299,2.5,-9999.0,1.0,37.757,1.0,74.418,1.0,638.803,1.0,0.0,1.0,-9999.0,1.0,24.536,1.0,0.621,1.0
2025-05-03 19:00:00,12,17.0,1.0,43.0,1.0,-9999.0,1.0,41.8682,1.0,30.9916,1.0,72.8598,1.0,-9999.0,1.0,-9999.0,1.0,2.67833,2.5,-9999.0,1.0,258.413,1.0,76.769,1.0,639.241,1.0,0.0,1.0,-9999.0,1.0,23.642,1.0,0.165,1.0
2025-05-03 20:00:00,12,18.0,1.0,38.0,1.0,-9999.0,1.0,30.1848,1.0,23.946,1.0,54.1308,1.0,-9999.0,1.0,-9999.0,1.0,2.94426,2.5,-9999.0,1.0,159.101,1.0,71.463,1.0,639.685,1.0,0.0,1.0,-9999.0,1.0,23.838,1.0,0.455,1.0
2025-05-03 21:00:00,12,17.0,1.0,37.0,1.0,-9999.0,1.0,24.3731,1.0,28.3617,1.0,52.7348,1.0,-9999.0,1.0,-9999.0,1.0,2.57877,2.5,-9999.0,1.0,12.522,1.0,82.356,1.0,640.248,1.0,0.0,1.0,-9999.0,1.0,22.662,1.0,0.464,1.0
2025-05-03 22:00:00,12,27.0,1.0,54.0,1.0,-9999.0,1.0,39.9425,1.0,22.6457,1.0,62.5882,1.0,-9999.0,1.0,-9999.0,1.0,5.52674,2.5,-9999.0,1.0,30.35,1.0,88.48,1.0,640.747,1.0,0.0,1.0,-9999.0,1.0,21.509,1.0,0.463,1.0
2025-05-03 23:00:00,12,22.0,1.0,43.0,1.0,-9999.0,1.0,31.3532,1.0,14.5716,1.0,45.9249,1.0,-9999.0,1.0,-9999.0,1.0,2.99226,2.5,-9999.0,1.0,24.663,1.0,90.408,1.0,640.857,1.0,0.0,1.0,-9999.0,1.0,21.038,1.0,0.566,1.0
2025-05-04 00:00:00,12,21.0,1.0,43.0,1.0,-9999.0,1.0,26.3381,1.0,13.2921,1.0,39.6302,1.0,-9999.0,1.0,-9999.0,1.0,2.68787,2.1,-9999.0,1.0,15.955,1.0,90.322,1.0,640.871,1.0,0.0,1.0,-9999.0,1.0,20.923,1.0,0.416,1.0
2025-05-04 01:00:00,12,20.0,1.0,34.0,1.0,-9999.0,1.0,22.1225,1.0,11.1513,1.0,33.2738,1.0,-9999.0,1.0,-9999.0,1.0,2.5378,2.5,-9999.0,1.0,11.625,1.0,90.0,1.0,640.479,1.0,0.0,1.0,-9999.0,1.0,20.751,1.0,0.287,1.0
2025-05-04 02:00:00,12,20.0,1.0,34.0,1.0,-9999.0,1.0,20.4702,1.0,11.8154,1.0,32.2855,1.0,-9999.0,1.0,-9999.0,1.0,2.15902,2.5,-9999.0,1.0,21.261,1.0,89.902,1.0,640.169,1.0,0.0,1.0,-9999.0,1.0,20.648,1.0,0.528,1.0
2025-05-04 03:00:00,12,16.0,1.0,30.0,1.0,-9999.0,1.0,15.6257,1.0,10.3154,1.0,25.9412,1.0,-9999.0,1.0,-9999.0,1.0,2.39942,2.5,-9999.0,1.0,28.979,1.0,90.42,1.0,639.897,1.0,0.0,1.0,-9999.0,1.0,20.309,1.0,0.43,1.0
2025-05-04 04:00:00,12,31.0,1.0,54.0,1.0,-9999.0,1.0,16.1008,1.0,9.6688,1.0,25.7697,1.0,-9999.0,1.0,-9999.0,1.0,3.26307,2.5,-9999.0,1.0,32.109,1.0,91.493,1.0,639.802,1.0,0.0,1.0,-9999.0,1.0,20.062,1.0,0.52,1.0
2025-05-04 05:00:00,12,26.0,1.0,38.0,1.0,-9999.0,1.0,23.9547,1.0,10.2042,1.0,34.1589,1.0,-9999.0,1.0,-9999.0,1.0,3.09148,2.5,-9999.0,1.0,34.236,1.0,92.464,1.0,640.118,1.0,0.0,1.0,-9999.0,1.0,19.634,1.0,0.569,1.0
2025-05-04 06:00:00,12,21.0,1.0,44.0,1.0,-9999.0,1.0,22.9183,1.0,9.3561,1.0,32.2744,1.0,-9999.0,1.0,-9999.0,1.0,3.26294,2.5,-9999.0,1.0,38.517,1.0,91.178,1.0,640.898,1.0,0.0,1.0,-9999.0,1.0,19.763,1.0,0.564,1.0
2025-05-04 07:00:00,12,21.0,1.0,39.0,1.0,-9999.0,1.0,27.7398,1.0,9.5166,1.0,37.2564,1.0,-9999.0,1.0,-9999.0,1.0,2.82566,2.5,-9999.0,1.0,26.849,1.0,86.73,1.0,641.39,1.0,0.0,1.0,-9999.0,1.0,20.355,1.0,0.603,1.0
2025-05-04 08:00:00,12,18.0,2.1,39.0,1.0,-9999.0,1.0,23.0213,1.0,9.0064,1.0,32.0277,1.0,-9999.0,1.0,-9999.0,1.0,3.64783,2.5,-9999.0,1.0,19.655,1.0,79.523,1.0,641.482,1.0,0.0,1.0,-9999.0,1.0,21.668,1.0,0.47,1.0
